Station ID,Latitude,Longitude,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency,Is24Hours,IsHighPower
EVS04666,41.834742,-87.667168,"1254 Chicago Ave, Chicago",DC,0.250000,00:00-24:00,11.460000,62,Greenlots,22,"['Tesla', 'Type 2']",2010,No,4.200000,8,Quarterly,True,False
EVS04667,19.513673,-99.132604,"9113 Mexico City Ave, Mexico City",DC,0.420000,9:00-18:00,10.760000,40,ChargePoint,22,"['CCS', 'Type 2']",2023,Yes,3.100000,6,Quarterly,False,False
EVS04668,13.752658,100.434899,"9865 Bangkok Ave, Bangkok",L2,0.470000,6:00-22:00,4.150000,25,ChargePoint,350,['Type 2'],2023,Yes,4.300000,1,Monthly,False,True
EVS04669,34.007806,-118.283419,"8887 Los Angeles Ave, Los Angeles",L1,0.220000,00:00-24:00,13.610000,27,Greenlots,150,"['CCS', 'Tesla']",2020,No,3.400000,9,Monthly,True,True
EVS04670,19.488859,-99.005762,"7492 Mexico City Ave, Mexico City",DC,0.480000,00:00-24:00,10.860000,48,Ionity,22,"['CHAdeMO', 'CCS']",2012,No,3.400000,7,Annually,True,False
EVS04672,-33.760393,151.342061,"7933 Sydney Ave, Sydney",L2,0.490000,9:00-18:00,0.890000,62,Greenlots,150,"['CCS', 'Tesla']",2011,No,4.700000,1,Quarterly,False,True
EVS04673,13.826776,100.538732,"2186 Bangkok Ave, Bangkok",DC,0.290000,00:00-24:00,1.820000,62,Tesla,350,"['Tesla', 'CCS']",2011,Yes,3.300000,3,Quarterly,True,True
EVS04674,37.662446,127.023258,"660 Seoul Ave, Seoul",L2,0.410000,6:00-22:00,16.760000,76,ChargePoint,22,['CCS'],2023,Yes,4.800000,5,Monthly,False,False
EVS04675,18.902044,72.834555,"9895 Mumbai Ave, Mumbai",L1,0.290000,6:00-22:00,19.140000,18,Ionity,350,"['CHAdeMO', 'Tesla']",2022,Yes,3.300000,3,Annually,False,True
EVS04676,13.729774,100.570224,"8043 Bangkok Ave, Bangkok",L2,0.260000,9:00-18:00,15.530000,12,Ionity,22,"['CCS', 'CHAdeMO']",2023,No,3.900000,3,Quarterly,False,False
EVS04677,39.951581,116.218174,"5928 Beijing Ave, Beijing",L2,0.220000,00:00-24:00,15.260000,57,Tesla,350,['CHAdeMO'],2021,Yes,3.400000,4,Annually,True,True
EVS04678,43.699116,-79.494860,"9765 Toronto Ave, Toronto",DC,0.410000,9:00-18:00,5.240000,56,Tesla,150,"['CCS', 'CHAdeMO']",2017,No,4.100000,9,Quarterly,False,True
EVS04679,25.264588,55.273769,"9372 Dubai Ave, Dubai",DC,0.210000,6:00-22:00,7.110000,32,ChargePoint,350,['CHAdeMO'],2023,Yes,4.700000,4,Annually,False,True
EVS04680,43.774638,-79.393379,"207 Toronto Ave, Toronto",DC,0.350000,00:00-24:00,6.150000,87,Tesla,50,"['CCS', 'CHAdeMO']",2022,No,3.300000,7,Monthly,True,False
EVS04682,43.792362,-79.451617,"4967 Toronto Ave, Toronto",DC,0.330000,9:00-18:00,14.130000,27,Ionity,150,['CCS'],2018,Yes,3.900000,9,Monthly,False,True
EVS04683,13.755280,100.423220,"9018 Bangkok Ave, Bangkok",DC,0.400000,6:00-22:00,3.960000,35,Greenlots,150,['Tesla'],2017,No,4.600000,8,Annually,False,True
EVS04684,39.825228,116.338135,"1899 Beijing Ave, Beijing",DC,0.370000,6:00-22:00,7.030000,49,Greenlots,50,"['Type 2', 'Tesla']",2021,No,3.300000,2,Annually,False,False
EVS04685,37.584290,126.927390,"7900 Seoul Ave, Seoul",L2,0.250000,6:00-22:00,7.120000,27,Ionity,50,"['Type 2', 'CCS']",2013,No,4.700000,4,Annually,False,False
EVS04686,19.487124,-99.058789,"9399 Mexico City Ave, Mexico City",L1,0.410000,00:00-24:00,5.950000,28,ChargePoint,150,['CCS'],2017,No,4.400000,3,Quarterly,True,True
EVS04687,-23.503296,-46.566181,"2844 São Paulo Ave, São Paulo",L1,0.120000,9:00-18:00,7.770000,16,Greenlots,350,['Type 2'],2018,No,4.300000,4,Monthly,False,True
EVS04688,18.920116,72.999732,"2921 Mumbai Ave, Mumbai",L2,0.210000,00:00-24:00,4.550000,72,Greenlots,50,"['CCS', 'Type 2']",2022,No,3.600000,6,Monthly,True,False
EVS04689,13.831552,100.471663,"7447 Bangkok Ave, Bangkok",DC,0.350000,00:00-24:00,4.840000,89,ChargePoint,50,['CHAdeMO'],2014,No,4.200000,3,Quarterly,True,False
EVS04690,41.810381,-87.750439,"5010 Chicago Ave, Chicago",L1,0.110000,6:00-22:00,2.310000,69,ChargePoint,22,['Tesla'],2012,Yes,3.500000,8,Annually,False,False
EVS04692,25.344916,55.282177,"5056 Dubai Ave, Dubai",DC,0.400000,00:00-24:00,5.180000,29,Tesla,350,['CHAdeMO'],2013,No,3.400000,10,Annually,True,True
EVS04693,37.550839,127.047526,"7499 Seoul Ave, Seoul",L1,0.110000,9:00-18:00,2.630000,17,Tesla,22,"['Type 2', 'Tesla']",2010,Yes,4.100000,4,Quarterly,False,False
EVS04694,34.092923,-118.334256,"6115 Los Angeles Ave, Los Angeles",L1,0.160000,9:00-18:00,13.070000,74,ChargePoint,350,"['Tesla', 'Type 2']",2015,Yes,3.200000,6,Quarterly,False,True
EVS04695,34.007965,-118.349538,"5400 Los Angeles Ave, Los Angeles",L2,0.270000,00:00-24:00,11.960000,44,Greenlots,350,['CCS'],2016,Yes,3.900000,6,Quarterly,True,True
EVS04696,13.843651,100.557622,"7848 Bangkok Ave, Bangkok",L2,0.440000,00:00-24:00,7.450000,39,Ionity,22,['CCS'],2014,No,4.800000,6,Monthly,True,False
EVS04697,-33.725444,151.350944,"6937 Sydney Ave, Sydney",L1,0.340000,00:00-24:00,16.370000,34,Tesla,150,"['CCS', 'Type 2']",2023,No,3.600000,10,Monthly,True,True
EVS04698,-33.797824,18.498177,"9109 Cape Town Ave, Cape Town",DC,0.420000,00:00-24:00,13.570000,45,Greenlots,150,"['CCS', 'Type 2']",2016,No,4.700000,4,Quarterly,True,True
EVS04699,39.969168,116.497323,"9114 Beijing Ave, Beijing",DC,0.230000,00:00-24:00,13.780000,93,EVgo,50,['Type 2'],2019,No,4.900000,1,Monthly,True,False
EVS04700,25.255233,55.216254,"5626 Dubai Ave, Dubai",L2,0.450000,6:00-22:00,6.670000,30,EVgo,350,"['Type 2', 'CHAdeMO']",2014,No,3.600000,1,Annually,False,True
EVS04702,25.279776,55.325655,"9133 Dubai Ave, Dubai",DC,0.200000,9:00-18:00,7.530000,50,EVgo,22,"['CCS', 'Tesla']",2022,No,3.600000,10,Quarterly,False,False
EVS04703,37.621234,126.942495,"4180 Seoul Ave, Seoul",L1,0.300000,9:00-18:00,12.490000,66,Tesla,22,"['CHAdeMO', 'CCS']",2017,No,4.900000,10,Monthly,False,False
EVS04704,37.560145,126.966278,"9777 Seoul Ave, Seoul",L2,0.340000,9:00-18:00,18.010000,17,Tesla,350,"['CCS', 'Tesla']",2022,Yes,4.900000,4,Quarterly,False,True
EVS04705,39.866330,116.263342,"1224 Beijing Ave, Beijing",L1,0.130000,9:00-18:00,15.230000,37,Tesla,150,"['CHAdeMO', 'Type 2']",2017,No,3.800000,3,Monthly,False,True
EVS04706,55.848896,37.601432,"9044 Moscow Ave, Moscow",L2,0.230000,9:00-18:00,6.530000,57,Greenlots,22,['Type 2'],2021,Yes,4.200000,5,Annually,False,False
EVS04707,19.448995,-99.135410,"5260 Mexico City Ave, Mexico City",L1,0.400000,00:00-24:00,19.340000,93,Greenlots,150,['CHAdeMO'],2022,Yes,4.900000,4,Annually,True,True
EVS04708,55.793295,37.518546,"9922 Moscow Ave, Moscow",L1,0.450000,9:00-18:00,12.600000,11,Greenlots,50,['Type 2'],2016,Yes,3.000000,7,Annually,False,False
EVS04709,55.750876,37.596374,"1676 Moscow Ave, Moscow",L1,0.330000,6:00-22:00,19.740000,81,EVgo,350,['Type 2'],2017,No,4.700000,1,Annually,False,True
EVS04710,55.726425,37.636521,"7138 Moscow Ave, Moscow",L1,0.450000,9:00-18:00,13.640000,57,ChargePoint,22,['CHAdeMO'],2014,No,4.100000,9,Annually,False,False
EVS04712,55.877652,37.663312,"4039 Moscow Ave, Moscow",L1,0.390000,9:00-18:00,12.600000,16,EVgo,22,"['CCS', 'Type 2']",2014,No,4.500000,6,Annually,False,False
EVS04713,41.966561,-87.623277,"3252 Chicago Ave, Chicago",L1,0.490000,9:00-18:00,11.520000,85,Tesla,50,['Type 2'],2010,Yes,3.300000,9,Monthly,False,False
EVS04714,43.748966,-79.430228,"9661 Toronto Ave, Toronto",L1,0.390000,9:00-18:00,5.390000,35,ChargePoint,350,['CHAdeMO'],2019,Yes,3.500000,1,Quarterly,False,True
EVS04715,37.884124,-122.485007,"4847 San Francisco Ave, San Francisco",L2,0.480000,9:00-18:00,6.950000,34,ChargePoint,150,"['Tesla', 'CCS']",2017,Yes,4.500000,2,Quarterly,False,True
EVS04716,25.237429,55.375723,"2300 Dubai Ave, Dubai",L2,0.120000,6:00-22:00,10.450000,60,EVgo,50,"['CHAdeMO', 'CCS']",2013,No,3.400000,9,Quarterly,False,False
EVS04717,-23.518632,-46.639913,"6267 São Paulo Ave, São Paulo",L2,0.200000,00:00-24:00,18.540000,18,Tesla,150,['CHAdeMO'],2010,Yes,4.400000,9,Annually,True,True
EVS04718,41.942013,-87.675132,"4864 Chicago Ave, Chicago",L2,0.420000,00:00-24:00,5.770000,33,Tesla,350,['Type 2'],2020,No,4.100000,10,Quarterly,True,True
EVS04719,-23.582403,-46.640946,"8161 São Paulo Ave, São Paulo",L2,0.280000,6:00-22:00,12.540000,27,Greenlots,350,"['Tesla', 'CCS']",2023,Yes,4.700000,3,Quarterly,False,True
EVS04720,-33.808893,18.425798,"9320 Cape Town Ave, Cape Town",L2,0.320000,6:00-22:00,5.070000,30,Tesla,22,"['CCS', 'CHAdeMO']",2011,Yes,3.200000,3,Monthly,False,False
EVS04722,37.780306,-122.477283,"6922 San Francisco Ave, San Francisco",DC,0.250000,9:00-18:00,9.220000,93,ChargePoint,22,"['CHAdeMO', 'Type 2']",2017,No,3.100000,7,Annually,False,False
EVS04723,-33.779596,151.375627,"4777 Sydney Ave, Sydney",L1,0.110000,6:00-22:00,7.920000,51,EVgo,50,"['Tesla', 'CHAdeMO']",2021,No,3.300000,2,Annually,False,False
EVS04724,-23.527209,-46.522958,"9851 São Paulo Ave, São Paulo",L1,0.130000,6:00-22:00,1.230000,73,Ionity,50,['Type 2'],2011,No,3.800000,6,Quarterly,False,False
EVS04725,39.972736,116.285185,"2700 Beijing Ave, Beijing",L1,0.240000,6:00-22:00,1.960000,90,EVgo,50,['CHAdeMO'],2010,Yes,3.000000,5,Annually,False,False
EVS04726,37.814463,-122.378269,"3259 San Francisco Ave, San Francisco",L2,0.420000,9:00-18:00,16.510000,72,Greenlots,150,"['Type 2', 'CCS']",2019,Yes,3.900000,3,Annually,False,True
EVS04727,39.947940,116.493272,"978 Beijing Ave, Beijing",L2,0.180000,9:00-18:00,19.640000,21,Tesla,350,['Type 2'],2019,Yes,4.100000,1,Monthly,False,True
EVS04728,39.972754,116.273394,"1277 Beijing Ave, Beijing",DC,0.170000,9:00-18:00,17.730000,51,ChargePoint,22,"['Tesla', 'CHAdeMO']",2015,Yes,4.900000,5,Quarterly,False,False
EVS04729,39.996258,116.330855,"1829 Beijing Ave, Beijing",L2,0.410000,6:00-22:00,3.280000,16,Tesla,22,['CCS'],2015,No,4.300000,1,Quarterly,False,False
EVS04730,37.804745,-122.373023,"7329 San Francisco Ave, San Francisco",L2,0.470000,00:00-24:00,8.080000,47,EVgo,350,"['Type 2', 'CHAdeMO']",2010,Yes,3.000000,2,Quarterly,True,True
EVS04732,37.784391,-122.493233,"819 San Francisco Ave, San Francisco",L1,0.490000,6:00-22:00,1.570000,15,Tesla,350,"['CHAdeMO', 'CCS']",2010,Yes,3.800000,7,Monthly,False,True
EVS04733,43.684883,-79.419987,"6211 Toronto Ave, Toronto",L1,0.150000,9:00-18:00,16.840000,54,ChargePoint,50,"['Type 2', 'Tesla']",2020,No,3.000000,9,Annually,False,False
EVS04734,37.856278,-122.442652,"8299 San Francisco Ave, San Francisco",DC,0.190000,00:00-24:00,9.410000,96,Tesla,350,['CHAdeMO'],2022,No,3.200000,4,Annually,True,True
EVS04735,39.996147,116.239086,"3982 Beijing Ave, Beijing",L1,0.360000,00:00-24:00,6.930000,82,Ionity,22,['CHAdeMO'],2019,Yes,3.100000,4,Annually,True,False
EVS04736,-23.528557,-46.516286,"8938 São Paulo Ave, São Paulo",DC,0.460000,6:00-22:00,7.400000,38,ChargePoint,50,['CCS'],2022,No,3.300000,2,Monthly,False,False
EVS04737,19.030663,72.830753,"4698 Mumbai Ave, Mumbai",L1,0.160000,6:00-22:00,1.490000,87,EVgo,22,"['CCS', 'Type 2']",2017,No,4.400000,1,Annually,False,False
EVS04738,-33.757559,18.415835,"5409 Cape Town Ave, Cape Town",L2,0.260000,00:00-24:00,18.460000,34,Greenlots,50,['CCS'],2014,No,3.400000,5,Annually,True,False
EVS04739,55.843789,37.556095,"7204 Moscow Ave, Moscow",L1,0.420000,9:00-18:00,12.120000,12,EVgo,22,['CHAdeMO'],2015,No,4.100000,7,Quarterly,False,False
EVS04740,-33.851285,151.298992,"6605 Sydney Ave, Sydney",L1,0.380000,9:00-18:00,11.220000,99,Greenlots,350,['Type 2'],2012,No,4.300000,3,Quarterly,False,True
EVS04742,19.144636,72.907798,"985 Mumbai Ave, Mumbai",L2,0.460000,9:00-18:00,4.290000,15,Tesla,350,['Tesla'],2014,Yes,3.700000,9,Quarterly,False,True
EVS04743,-23.623064,-46.656623,"2634 São Paulo Ave, São Paulo",L1,0.350000,00:00-24:00,11.020000,32,EVgo,350,"['Tesla', 'CHAdeMO']",2021,No,4.500000,2,Monthly,True,True
EVS04744,37.632852,126.963875,"3983 Seoul Ave, Seoul",L1,0.230000,00:00-24:00,0.780000,19,Greenlots,350,['Type 2'],2023,No,4.600000,5,Monthly,True,True
EVS04745,39.907719,116.368779,"1352 Beijing Ave, Beijing",DC,0.370000,00:00-24:00,17.960000,27,Greenlots,50,"['Type 2', 'CCS']",2020,No,3.700000,2,Monthly,True,False
EVS04746,-23.670780,-46.577352,"5630 São Paulo Ave, São Paulo",DC,0.180000,6:00-22:00,11.040000,41,EVgo,150,"['Type 2', 'CCS']",2011,No,4.500000,1,Quarterly,False,True
EVS04747,-33.738224,151.395249,"5853 Sydney Ave, Sydney",L2,0.260000,9:00-18:00,2.140000,27,Tesla,22,['CHAdeMO'],2016,Yes,3.100000,9,Monthly,False,False
EVS04748,13.800456,100.559984,"9678 Bangkok Ave, Bangkok",L2,0.120000,00:00-24:00,5.650000,27,EVgo,22,"['Type 2', 'Tesla']",2011,No,4.700000,5,Monthly,True,False
EVS04749,41.847046,-87.689944,"229 Chicago Ave, Chicago",DC,0.200000,00:00-24:00,0.510000,21,Tesla,22,['CCS'],2014,Yes,3.300000,3,Quarterly,True,False
EVS04750,39.867994,116.226934,"9526 Beijing Ave, Beijing",L1,0.420000,6:00-22:00,19.210000,72,EVgo,22,['Tesla'],2018,No,4.100000,8,Quarterly,False,False
EVS04752,41.936451,-87.789605,"2416 Chicago Ave, Chicago",L2,0.470000,9:00-18:00,8.790000,34,Tesla,350,"['Type 2', 'CHAdeMO']",2014,Yes,4.000000,7,Quarterly,False,True
EVS04753,25.332220,55.211653,"6465 Dubai Ave, Dubai",DC,0.130000,9:00-18:00,13.690000,75,Tesla,50,"['Type 2', 'CCS']",2013,No,3.100000,5,Annually,False,False
EVS04754,37.733205,-122.323390,"1654 San Francisco Ave, San Francisco",L2,0.390000,00:00-24:00,10.660000,69,Ionity,22,['CCS'],2015,Yes,4.300000,10,Monthly,True,False
EVS04755,39.822601,116.479365,"4073 Beijing Ave, Beijing",DC,0.240000,6:00-22:00,2.830000,93,ChargePoint,50,['Type 2'],2017,Yes,4.900000,9,Annually,False,False
EVS04756,25.262890,55.234777,"7081 Dubai Ave, Dubai",L1,0.190000,00:00-24:00,12.370000,69,Ionity,50,"['Type 2', 'CHAdeMO']",2022,No,3.500000,3,Quarterly,True,False
EVS04757,13.870745,100.569476,"7667 Bangkok Ave, Bangkok",L2,0.450000,6:00-22:00,0.690000,24,Greenlots,22,['Type 2'],2020,No,3.800000,8,Quarterly,False,False
EVS04758,25.373593,55.290681,"1755 Dubai Ave, Dubai",L2,0.360000,6:00-22:00,11.340000,27,EVgo,150,['Tesla'],2019,Yes,3.800000,7,Quarterly,False,True
EVS04759,37.842130,-122.348816,"4562 San Francisco Ave, San Francisco",L1,0.350000,6:00-22:00,1.200000,88,ChargePoint,50,"['Tesla', 'CHAdeMO']",2016,Yes,3.800000,7,Quarterly,False,False
EVS04760,13.759859,100.572485,"9996 Bangkok Ave, Bangkok",L1,0.310000,00:00-24:00,13.090000,49,Ionity,350,['Tesla'],2012,No,3.700000,8,Quarterly,True,True
EVS04762,19.156275,72.889338,"5379 Mumbai Ave, Mumbai",L1,0.380000,9:00-18:00,11.030000,52,Ionity,50,['Type 2'],2015,Yes,4.300000,6,Annually,False,False
EVS04763,-33.793428,18.522548,"6079 Cape Town Ave, Cape Town",DC,0.170000,6:00-22:00,7.060000,68,ChargePoint,350,"['CHAdeMO', 'CCS']",2022,No,3.100000,9,Quarterly,False,True
EVS04764,37.620048,127.093841,"3935 Seoul Ave, Seoul",DC,0.450000,00:00-24:00,3.510000,59,EVgo,50,['Tesla'],2012,No,3.100000,6,Annually,True,False
EVS04765,25.331274,55.220320,"8568 Dubai Ave, Dubai",DC,0.300000,00:00-24:00,3.120000,57,EVgo,50,"['Tesla', 'Type 2']",2017,No,4.000000,7,Quarterly,True,False
EVS04766,13.749056,100.562042,"7558 Bangkok Ave, Bangkok",L2,0.190000,6:00-22:00,15.490000,12,Greenlots,350,['CCS'],2010,Yes,3.700000,3,Annually,False,True
EVS04767,19.554464,-99.066892,"4736 Mexico City Ave, Mexico City",L2,0.100000,6:00-22:00,14.150000,74,Ionity,150,"['CHAdeMO', 'Type 2']",2010,No,3.000000,1,Quarterly,False,True
EVS04768,-33.772061,18.523480,"2804 Cape Town Ave, Cape Town",L2,0.170000,00:00-24:00,7.620000,78,Greenlots,50,"['Type 2', 'Tesla']",2018,No,3.500000,6,Quarterly,True,False
EVS04769,37.841533,-122.392694,"4507 San Francisco Ave, San Francisco",DC,0.320000,00:00-24:00,2.700000,82,ChargePoint,22,['Tesla'],2018,No,4.100000,7,Annually,True,False
EVS04770,41.956510,-87.703461,"1883 Chicago Ave, Chicago",L1,0.350000,6:00-22:00,18.520000,27,ChargePoint,50,['Tesla'],2014,Yes,3.200000,8,Quarterly,False,False
EVS04772,37.879608,-122.465123,"4943 San Francisco Ave, San Francisco",L2,0.100000,9:00-18:00,13.190000,64,Tesla,22,"['CCS', 'Type 2']",2019,No,4.500000,6,Quarterly,False,False
EVS04773,37.746066,-122.454669,"7779 San Francisco Ave, San Francisco",L2,0.290000,9:00-18:00,2.970000,78,EVgo,350,['CHAdeMO'],2014,No,4.000000,2,Quarterly,False,True
EVS04774,37.603853,127.046662,"980 Seoul Ave, Seoul",L2,0.290000,9:00-18:00,8.850000,16,Ionity,150,"['CCS', 'Tesla']",2017,No,3.800000,8,Monthly,False,True
EVS04775,13.725986,100.496401,"1336 Bangkok Ave, Bangkok",DC,0.150000,9:00-18:00,11.350000,20,Greenlots,350,['CCS'],2022,Yes,3.300000,7,Quarterly,False,True
EVS04776,52.459627,13.417053,"9111 Berlin Ave, Berlin",L1,0.260000,00:00-24:00,10.620000,22,ChargePoint,50,['CCS'],2011,No,4.700000,8,Quarterly,True,False
EVS04777,-33.833688,151.347373,"5676 Sydney Ave, Sydney",DC,0.160000,6:00-22:00,13.710000,59,ChargePoint,22,['Tesla'],2020,Yes,4.400000,7,Quarterly,False,False
EVS04778,52.578909,13.324987,"633 Berlin Ave, Berlin",L1,0.380000,6:00-22:00,1.470000,17,Ionity,50,"['Type 2', 'CCS']",2020,Yes,4.300000,3,Quarterly,False,False
EVS04779,-33.802404,18.443326,"8424 Cape Town Ave, Cape Town",L1,0.210000,9:00-18:00,5.400000,78,ChargePoint,350,"['Type 2', 'CHAdeMO']",2014,No,3.200000,9,Monthly,False,True
EVS04780,55.721868,37.594459,"5390 Moscow Ave, Moscow",L1,0.410000,00:00-24:00,16.240000,53,ChargePoint,350,['CCS'],2023,No,3.000000,8,Monthly,True,True
EVS04782,52.417753,13.484377,"2881 Berlin Ave, Berlin",L1,0.450000,9:00-18:00,8.620000,41,ChargePoint,150,['CCS'],2023,No,4.300000,1,Quarterly,False,True
EVS04783,55.791573,37.650586,"9780 Moscow Ave, Moscow",DC,0.500000,9:00-18:00,7.920000,85,ChargePoint,22,['Type 2'],2012,No,4.900000,9,Monthly,False,False
EVS04784,43.740345,-79.467683,"4188 Toronto Ave, Toronto",DC,0.380000,00:00-24:00,5.870000,86,Ionity,350,"['CCS', 'Tesla']",2021,No,3.400000,4,Monthly,True,True
EVS04785,41.899423,-87.749737,"6411 Chicago Ave, Chicago",DC,0.330000,6:00-22:00,14.610000,61,Greenlots,350,"['CHAdeMO', 'CCS']",2019,Yes,5.000000,2,Quarterly,False,True
EVS04786,25.343289,55.323203,"670 Dubai Ave, Dubai",L1,0.460000,00:00-24:00,14.390000,63,ChargePoint,150,['CCS'],2022,Yes,3.500000,9,Annually,True,True
EVS04787,52.448407,13.310775,"7714 Berlin Ave, Berlin",L2,0.280000,00:00-24:00,1.380000,61,EVgo,150,['CCS'],2010,Yes,3.500000,9,Quarterly,True,True
EVS04788,19.172066,72.978698,"9414 Mumbai Ave, Mumbai",L1,0.470000,9:00-18:00,16.400000,94,ChargePoint,350,['CHAdeMO'],2015,No,3.300000,5,Annually,False,True
EVS04789,43.763417,-79.424976,"4329 Toronto Ave, Toronto",DC,0.350000,6:00-22:00,19.080000,47,Tesla,150,['CCS'],2012,Yes,4.800000,7,Quarterly,False,True
EVS04790,25.336235,55.298470,"1804 Dubai Ave, Dubai",DC,0.110000,6:00-22:00,5.430000,85,Greenlots,150,['CCS'],2019,No,4.400000,10,Quarterly,False,True
EVS04792,52.493730,13.444379,"160 Berlin Ave, Berlin",DC,0.480000,00:00-24:00,1.310000,70,EVgo,50,['Type 2'],2021,Yes,3.400000,4,Quarterly,True,False
EVS04793,-33.851780,18.570542,"5769 Cape Town Ave, Cape Town",L2,0.110000,6:00-22:00,19.460000,75,EVgo,350,['CHAdeMO'],2019,Yes,3.200000,9,Monthly,False,True
EVS04794,25.228824,55.270610,"7957 Dubai Ave, Dubai",L1,0.310000,00:00-24:00,4.440000,87,Greenlots,50,['CHAdeMO'],2011,No,3.900000,2,Annually,True,False
EVS04795,-33.829076,18.584178,"2984 Cape Town Ave, Cape Town",L2,0.220000,6:00-22:00,15.680000,76,Tesla,50,"['Type 2', 'CCS']",2013,No,4.100000,8,Quarterly,False,False
EVS04796,19.515596,-99.051986,"2572 Mexico City Ave, Mexico City",DC,0.130000,6:00-22:00,16.970000,81,EVgo,22,['Tesla'],2019,Yes,3.100000,1,Quarterly,False,False
EVS04797,55.783602,37.651594,"5463 Moscow Ave, Moscow",DC,0.130000,6:00-22:00,16.080000,23,Tesla,150,['Type 2'],2016,No,3.500000,9,Monthly,False,True
EVS04798,25.252413,55.301477,"956 Dubai Ave, Dubai",L2,0.220000,6:00-22:00,6.620000,42,Ionity,350,"['CHAdeMO', 'Type 2']",2017,Yes,3.200000,9,Quarterly,False,True
EVS04799,-23.603298,-46.568403,"8919 São Paulo Ave, São Paulo",L1,0.160000,6:00-22:00,13.520000,73,Ionity,50,"['CHAdeMO', 'Type 2']",2019,No,3.400000,6,Monthly,False,False
EVS04800,52.404504,13.484165,"6079 Berlin Ave, Berlin",DC,0.290000,6:00-22:00,7.170000,54,ChargePoint,350,['Type 2'],2018,Yes,3.900000,8,Quarterly,False,True
EVS04802,25.311767,55.381877,"981 Dubai Ave, Dubai",DC,0.220000,9:00-18:00,16.000000,56,EVgo,22,['CCS'],2011,Yes,5.000000,2,Monthly,False,False
EVS04803,25.279046,55.200676,"9517 Dubai Ave, Dubai",L1,0.120000,9:00-18:00,13.010000,78,Ionity,150,['Tesla'],2019,Yes,3.700000,8,Annually,False,True
EVS04804,55.817275,37.675647,"1060 Moscow Ave, Moscow",L1,0.140000,6:00-22:00,7.680000,18,EVgo,150,"['Tesla', 'Type 2']",2017,Yes,3.000000,2,Annually,False,True
EVS04805,37.724907,-122.316077,"4168 San Francisco Ave, San Francisco",L2,0.320000,9:00-18:00,0.630000,27,Ionity,50,['Type 2'],2010,Yes,4.800000,4,Monthly,False,False
EVS04806,37.835205,-122.338931,"9414 San Francisco Ave, San Francisco",L2,0.250000,6:00-22:00,17.380000,40,ChargePoint,150,['Type 2'],2023,Yes,4.400000,9,Monthly,False,True
EVS04807,37.576779,126.947098,"9200 Seoul Ave, Seoul",L1,0.310000,9:00-18:00,2.390000,89,Tesla,150,"['CHAdeMO', 'Tesla']",2016,Yes,3.200000,7,Annually,False,True
EVS04808,37.786649,-122.465024,"9267 San Francisco Ave, San Francisco",DC,0.230000,00:00-24:00,15.910000,57,Ionity,50,['Tesla'],2016,No,4.900000,1,Quarterly,True,False
EVS04809,52.525348,13.421601,"5966 Berlin Ave, Berlin",L1,0.250000,00:00-24:00,14.010000,78,Greenlots,22,['Type 2'],2022,Yes,3.300000,1,Annually,True,False
EVS04810,13.890423,100.436975,"8003 Bangkok Ave, Bangkok",L2,0.440000,9:00-18:00,6.050000,93,Ionity,150,"['Tesla', 'Type 2']",2023,No,4.500000,7,Quarterly,False,True
EVS04812,34.156096,-118.274264,"964 Los Angeles Ave, Los Angeles",DC,0.470000,6:00-22:00,16.460000,82,Greenlots,50,['Tesla'],2011,Yes,4.700000,1,Annually,False,False
EVS04813,-33.707859,18.448513,"5204 Cape Town Ave, Cape Town",DC,0.140000,6:00-22:00,19.110000,73,Tesla,50,['CHAdeMO'],2010,No,3.100000,1,Quarterly,False,False
EVS04814,13.849812,100.432074,"3866 Bangkok Ave, Bangkok",DC,0.140000,6:00-22:00,9.400000,95,Ionity,22,"['CCS', 'CHAdeMO']",2013,Yes,4.600000,6,Monthly,False,False
EVS04815,-23.558161,-46.564555,"3255 São Paulo Ave, São Paulo",DC,0.180000,6:00-22:00,8.850000,18,ChargePoint,350,['Type 2'],2020,No,4.300000,5,Annually,False,True
EVS04816,19.495291,-99.143417,"4039 Mexico City Ave, Mexico City",L2,0.170000,6:00-22:00,11.330000,54,ChargePoint,22,['Tesla'],2014,No,4.900000,8,Quarterly,False,False
EVS04817,52.548769,13.451858,"1434 Berlin Ave, Berlin",L2,0.100000,6:00-22:00,11.400000,26,Greenlots,50,"['Tesla', 'Type 2']",2017,Yes,4.000000,4,Annually,False,False
EVS04818,52.554134,13.449913,"6183 Berlin Ave, Berlin",L2,0.230000,00:00-24:00,16.790000,18,Greenlots,350,['Type 2'],2021,No,4.400000,7,Quarterly,True,True
EVS04819,19.106628,72.878438,"701 Mumbai Ave, Mumbai",L2,0.350000,6:00-22:00,3.980000,82,Greenlots,350,['CHAdeMO'],2011,No,3.100000,2,Monthly,False,True
EVS04820,39.997207,116.269233,"6921 Beijing Ave, Beijing",L2,0.310000,00:00-24:00,18.670000,60,Ionity,350,['CCS'],2015,No,3.700000,1,Monthly,True,True
EVS04822,-23.592164,-46.604412,"1107 São Paulo Ave, São Paulo",DC,0.140000,00:00-24:00,2.690000,66,ChargePoint,350,"['CCS', 'Type 2']",2010,No,3.500000,6,Monthly,True,True
